模拟值,模拟类型,源
0.08442623200279914,all,MAXI J1820+070
0.1446396995689487,all,MAXI J1820+070
0.12182777597470333,all,MAXI J1820+070
0.15992753555518352,all,MAXI J1820+070
0.08467367477306585,all,MAXI J1820+070
0.1219264488912515,all,MAXI J1820+070
0.17545568080945417,all,MAXI J1820+070
0.06232935757973075,all,MAXI J1820+070
0.23803892209653388,all,MAXI J1820+070
0.24669324671374693,all,MAXI J1820+070
0.19458433635428657,all,MAXI J1820+070
0.14628887452368353,all,MAXI J1820+070
-0.12915413033840822,all,MAXI J1820+070
0.17818620193890167,all,MAXI J1820+070
0.10478026352940221,all,MAXI J1820+070
0.11783530297242144,all,MAXI J1820+070
-0.030763959747053482,all,MAXI J1820+070
0.18442296372867734,all,MAXI J1820+070
0.00962770578557412,all,MAXI J1820+070
0.1506582091392255,all,MAXI J1820+070
0.2214191733718857,all,MAXI J1820+070
0.09776046368142033,all,MAXI J1820+070
0.24944465527055965,all,MAXI J1820+070
0.07277086596135379,all,MAXI J1820+070
0.19403897690579017,all,MAXI J1820+070
0.02256928236873254,all,MAXI J1820+070
0.23280173912124713,all,MAXI J1820+070
0.2188391344321361,all,MAXI J1820+070
0.18215221306673568,all,MAXI J1820+070
0.104604427704757,all,MAXI J1820+070
0.013819943891469955,all,MAXI J1820+070
0.10484237163024884,all,MAXI J1820+070
0.23992764581733106,all,MAXI J1820+070
0.1516965684412204,all,MAXI J1820+070
0.00022667634387954494,all,MAXI J1820+070
0.0387745124522053,all,MAXI J1820+070
0.2527836260767052,all,MAXI J1820+070
0.1839121476915097,all,MAXI J1820+070
0.028939989133406507,all,MAXI J1820+070
-0.0189248346557134,all,MAXI J1820+070
0.08374620788599403,all,MAXI J1820+070
-0.026622283719092726,all,MAXI J1820+070
0.12597489589936997,all,MAXI J1820+070
0.3606462834652674,all,MAXI J1820+070
-0.00372604681292546,all,MAXI J1820+070
0.12325769031144065,all,MAXI J1820+070
0.2580733917798126,all,MAXI J1820+070
0.2074179072470086,all,MAXI J1820+070
0.12661333566807756,all,MAXI J1820+070
0.12682861968486225,all,MAXI J1820+070
0.03596811958178789,all,MAXI J1820+070
0.1159109806995002,all,MAXI J1820+070
0.16190966428161171,all,MAXI J1820+070
0.23946021889466812,all,MAXI J1820+070
0.08418419388367199,all,MAXI J1820+070
0.12291483847428838,all,MAXI J1820+070
0.05457078673189859,all,MAXI J1820+070
0.1602792661586455,all,MAXI J1820+070
0.21054015052780672,all,MAXI J1820+070
0.19666832120869054,all,MAXI J1820+070
0.03468316321018804,all,MAXI J1820+070
0.15321768885107734,all,MAXI J1820+070
0.07904187245748306,all,MAXI J1820+070
0.230994501408755,all,MAXI J1820+070
0.12548185495038158,all,MAXI J1820+070
0.0032437995583024237,all,MAXI J1820+070
0.12021775649530403,all,MAXI J1820+070
0.18126253122789932,all,MAXI J1820+070
0.16196054568285198,all,MAXI J1820+070
0.09393835877132178,all,MAXI J1820+070
0.08732539491159685,all,MAXI J1820+070
0.05112460416053154,all,MAXI J1820+070
0.10447253416982245,all,MAXI J1820+070
0.06298889301267778,all,MAXI J1820+070
0.4425214965443287,all,MAXI J1820+070
-0.02528434768290405,all,MAXI J1820+070
0.2305711155905503,all,MAXI J1820+070
0.2135759758315832,all,MAXI J1820+070
0.43641686197122787,all,MAXI J1820+070
0.47234207223959274,all,MAXI J1820+070
0.37399248582033207,all,MAXI J1820+070
0.28823208582253246,all,MAXI J1820+070
-0.06216153652351447,all,MAXI J1820+070
-0.06721752193456437,all,MAXI J1820+070
-0.011422704941237233,all,MAXI J1820+070
0.3879802499069788,all,MAXI J1820+070
0.21833248206265898,all,MAXI J1820+070
0.41716431018389066,all,MAXI J1820+070
0.45070068358002074,all,MAXI J1820+070
0.018512024925188025,all,MAXI J1820+070
0.2080185818892968,all,MAXI J1820+070
0.19675158032910245,all,MAXI J1820+070
0.11805307759394622,all,MAXI J1820+070
0.06628928636882214,all,MAXI J1820+070
0.4961888758527642,all,MAXI J1820+070
0.21299293167887523,all,MAXI J1820+070
0.20328619713994198,all,MAXI J1820+070
-0.0006944187171489258,all,MAXI J1820+070
0.36880310760337615,all,MAXI J1820+070
-0.05127687520950375,all,MAXI J1820+070
0.31372638221117055,all,MAXI J1820+070
0.32055734001379055,all,MAXI J1820+070
0.09687123766910784,all,MAXI J1820+070
0.27941302029579496,all,MAXI J1820+070
0.2464173897611218,all,MAXI J1820+070
0.1901598437974626,all,MAXI J1820+070
0.20323599503630813,all,MAXI J1820+070
0.21544545579838034,all,MAXI J1820+070
0.23247791816801205,all,MAXI J1820+070
0.21506050783592665,all,MAXI J1820+070
-0.07596604755303543,all,MAXI J1820+070
0.16194726224859882,all,MAXI J1820+070
0.266237150299218,all,MAXI J1820+070
0.2243221821348229,all,MAXI J1820+070
0.4384375648487846,all,MAXI J1820+070
0.35502164737486364,all,MAXI J1820+070
-0.017602383763283963,all,MAXI J1820+070
0.1583432229864013,all,MAXI J1820+070
0.12216583663820303,all,MAXI J1820+070
0.198912878343204,all,MAXI J1820+070
0.19925465004032505,all,MAXI J1820+070
0.3528804173099622,all,MAXI J1820+070
0.24433209078528595,all,MAXI J1820+070
0.5076362513021376,all,MAXI J1820+070
0.26025078441559,all,MAXI J1820+070
-0.007647630084319151,all,MAXI J1820+070
0.0831798449579451,all,MAXI J1820+070
0.3509472676829396,all,MAXI J1820+070
-0.20354206612642134,all,MAXI J1820+070
-0.13647010369001128,all,MAXI J1820+070
0.20267430178130763,all,MAXI J1820+070
0.43773052963029147,all,MAXI J1820+070
0.5267588579887195,all,MAXI J1820+070
0.14572356324455715,all,MAXI J1820+070
0.465207171746471,all,MAXI J1820+070
0.21806697744222447,all,MAXI J1820+070
-0.18285374556080763,all,MAXI J1820+070
0.1979808658804076,all,MAXI J1820+070
0.04527296884461224,all,MAXI J1820+070
0.42955772011943527,all,MAXI J1820+070
0.19358118491137832,all,MAXI J1820+070
-0.11947827663911759,all,MAXI J1820+070
-0.17492870272713978,all,MAXI J1820+070
0.19475501064638726,all,MAXI J1820+070
-0.4050543678649264,all,MAXI J1820+070
0.07045867754302482,all,MAXI J1820+070
0.2577575814357105,all,MAXI J1820+070
-0.06425412601383951,all,MAXI J1820+070
0.4484967892263324,all,MAXI J1820+070
0.49775163743767303,all,MAXI J1820+070
-0.05417523818798792,all,MAXI J1820+070
0.12548895645087835,all,MAXI J1820+070
0.44867328783036786,all,MAXI J1820+070
0.19967311643622773,all,MAXI J1820+070
-0.14861964452475496,all,MAXI J1820+070
0.16416973285891173,all,MAXI J1820+070
-0.013232080573959804,all,MAXI J1820+070
0.47704947410647136,all,MAXI J1820+070
0.35148302358114725,all,MAXI J1820+070
0.121560763683593,all,MAXI J1820+070
0.23553700313251014,all,MAXI J1820+070
-0.12703039424312157,all,MAXI J1820+070
0.011555635360597116,all,MAXI J1820+070
0.5883197969231233,all,MAXI J1820+070
0.21337866314491682,all,MAXI J1820+070
0.43252145119784124,all,MAXI J1820+070
0.2580032721020071,all,MAXI J1820+070
0.5285704607573811,all,MAXI J1820+070
-0.29970938314980494,all,MAXI J1820+070
0.1529456039952484,all,MAXI J1820+070
0.6111954115540973,all,MAXI J1820+070
0.43904335889016105,all,MAXI J1820+070
0.5313430646975479,all,MAXI J1820+070
0.1983088515858773,all,MAXI J1820+070
0.06572339614665415,all,MAXI J1820+070
-0.05679111492198208,all,MAXI J1820+070
-0.07423202291537756,all,MAXI J1820+070
0.40176514055212975,all,MAXI J1820+070
0.328302762605213,all,MAXI J1820+070
0.18335663766741,all,MAXI J1820+070
0.32704766371292016,all,MAXI J1820+070
0.23561293976301523,all,MAXI J1820+070
0.4405544253498709,all,MAXI J1820+070
0.43817168872704254,all,MAXI J1820+070
-0.0664685251212106,all,MAXI J1820+070
0.26841149686744753,all,MAXI J1820+070
-0.21721668754852053,all,MAXI J1820+070
0.23325518452264907,all,MAXI J1820+070
0.3510760699253963,all,MAXI J1820+070
-0.12842983619829018,all,MAXI J1820+070
0.09588431613479197,all,MAXI J1820+070
0.20238159430495056,all,MAXI J1820+070
0.2584787290933474,all,MAXI J1820+070
0.13034907419379127,all,MAXI J1820+070
-0.09307203810116799,all,MAXI J1820+070
0.18649819952018545,all,MAXI J1820+070
-0.2130608917352445,all,MAXI J1820+070
0.1418396408294638,all,MAXI J1820+070
0.08965659657576759,all,MAXI J1820+070
0.9966573432656058,all,MAXI J1820+070
0.9924067802252432,all,MAXI J1820+070
0.982923191618438,all,MAXI J1820+070
0.9943365667941049,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9860306207333189,all,MAXI J1820+070
0.9939156239872734,all,MAXI J1820+070
0.9977721436516223,all,MAXI J1820+070
0.997144401657663,all,MAXI J1820+070
0.9986953332989622,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.987179484542076,all,MAXI J1820+070
0.990864688637857,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9918401865691515,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9999176563310249,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9890693144349503,all,MAXI J1820+070
0.99303636870504,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9773056074078574,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9995303175278115,all,MAXI J1820+070
0.9816948712235894,all,MAXI J1820+070
0.9851339087460026,all,MAXI J1820+070
0.9940141633569913,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9772338398780142,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9943996867589163,all,MAXI J1820+070
0.9957657652725834,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.990875714100634,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9748060186010357,all,MAXI J1820+070
0.9934958111343235,all,MAXI J1820+070
0.999536817631769,all,MAXI J1820+070
0.9945505068478553,all,MAXI J1820+070
0.9797308969603402,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9855161218787295,all,MAXI J1820+070
0.9973248599247171,all,MAXI J1820+070
0.9995303459706762,all,MAXI J1820+070
0.9981982715376536,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9974673744000632,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9974409596684876,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.999375418294722,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9941471059638879,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9964116763941809,all,MAXI J1820+070
0.9954827565939248,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.992266950777686,all,MAXI J1820+070
0.9952258256857036,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9906381328991138,all,MAXI J1820+070
0.9831797231818898,all,MAXI J1820+070
0.9839155085939796,all,MAXI J1820+070
0.9807102439979521,all,MAXI J1820+070
0.9850118514173554,all,MAXI J1820+070
0.9861913406019919,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9975382078734073,all,MAXI J1820+070
0.9943673646086328,all,MAXI J1820+070
0.9835658693698143,all,MAXI J1820+070
0.9965687360252866,all,MAXI J1820+070
0.9806267193743581,all,MAXI J1820+070
0.9943058282871363,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9959020183964546,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9927845682187243,all,MAXI J1820+070
0.9899932225712081,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9865772534607973,all,MAXI J1820+070
0.9944587876432265,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9886376579424255,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9949340547535774,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9955698786937417,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9913466419656656,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9997405603934302,all,MAXI J1820+070
0.9901141428807201,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9946529853202364,all,MAXI J1820+070
0.9898645742729446,all,MAXI J1820+070
0.9961021325409519,all,MAXI J1820+070
0.9881830928384292,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9919433161824148,all,MAXI J1820+070
0.9951251583009513,all,MAXI J1820+070
1.0,all,MAXI J1820+070
1.0,all,MAXI J1820+070
0.9981558457256966,all,MAXI J1820+070
